ID PUMA,PUMA,ID Year,Year,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,PUMS Occupation,ID PUMS Occupation,Slug PUMS Occupation
"79500US0900903","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns PUMA, CT",2017,"2017",63155.65459610028,34727.85216352186,5,"hamden-ansonia-seymour-derby-woodbridge-bethany-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900905","New Haven Town PUMA, CT",2017,"2017",35749.019396551725,42368.12642572428,5,"new-haven-town-puma-ct","Social workers","211020","social-workers"
"79500US0900906","East Haven, Branford, Guilford, Madison & North Branford Towns PUMA, CT",2017,"2017",48047.39739413681,23156.852504938222,13,"east-haven-branford-guilford-madison-north-branford-towns-puma-ct","Social workers","211020","social-workers"
"79500US0901100","New London County (North) PUMA, CT",2017,"2017",47082.30582524272,17457.229008641454,7,"new-london-county-north-puma-ct","Social workers","211020","social-workers"
"79500US0901101","New London County (South) PUMA, CT",2017,"2017",50905.430335097,22123.897494749985,7,"new-london-county-south-puma-ct","Social workers","211020","social-workers"
"79500US0901300","Tolland County PUMA, CT",2017,"2017",43598.708527131785,30109.991780376356,7,"tolland-county-puma-ct","Social workers","211020","social-workers"
"79500US1000102","Hockessin PUMA, DE",2017,"2017",55210.91849148418,18698.414211157477,6,"hockessin-puma-de","Social workers","211020","social-workers"
"79500US1000104","Middletown Town, Bear & Glasgow PUMA, DE",2017,"2017",53875.40185185185,34151.669102349355,5,"middletown-town-bear-glasgow-puma-de","Social workers","211020","social-workers"
"79500US1000300","Sussex County PUMA, DE",2017,"2017",44477.57776108189,7382.854166745238,10,"sussex-county-puma-de","Social workers","211020","social-workers"
"79500US1100103","District of Columbia (Northeast) PUMA, DC",2017,"2017",58763.34426229508,34127.43709616889,7,"district-of-columbia-northeast-puma-dc","Social workers","211020","social-workers"
"79500US1100104","District of Columbia (East) PUMA, DC",2017,"2017",47452.85924112607,17825.165039791897,6,"district-of-columbia-east-puma-dc","Social workers","211020","social-workers"
"79500US1200500","Walton, Washington, Holmes & Bay Counties PUMA, FL",2017,"2017",33158.86494252874,8402.932824544203,5,"walton-washington-holmes-bay-counties-puma-fl","Social workers","211020","social-workers"
"79500US1201101","Coral Springs & Parkland Cities PUMA, FL",2017,"2017",27115.75075528701,23778.79659459366,8,"coral-springs-parkland-cities-puma-fl","Social workers","211020","social-workers"
"79500US1201104","Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA, FL",2017,"2017",26904.76070528967,14565.914548289853,5,"pompano-beach-south-fort-lauderdale-northeast-cities-puma-fl","Social workers","211020","social-workers"
"79500US1201701","Citrus County PUMA, FL",2017,"2017",19371.14692982456,21984.095546684654,6,"citrus-county-puma-fl","Social workers","211020","social-workers"
"79500US1202300","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA, FL",2017,"2017",30312.192857142858,13592.245894197036,5,"columbia-levy-bradford-gilchrist-dixie-union-counties-puma-fl","Social workers","211020","social-workers"
"79500US1202700","Highlands (Northwest), DeSoto & Hardee Counties PUMA, FL",2017,"2017",25619.636824324323,10822.74392861927,5,"highlands-northwest-desoto-hardee-counties-puma-fl","Social workers","211020","social-workers"
"79500US1203107","Jacksonville City (Southwest) PUMA, FL",2017,"2017",51902.88761904762,15580.892325609773,5,"jacksonville-city-southwest-puma-fl","Social workers","211020","social-workers"
"79500US1203302","Escambia County (South) PUMA, FL",2017,"2017",40717.81981981982,46155.720528986116,5,"escambia-county-south-puma-fl","Social workers","211020","social-workers"
"79500US1205301","Hernando County PUMA, FL",2017,"2017",39088.29482071713,18010.47410940881,6,"hernando-county-puma-fl","Social workers","211020","social-workers"
"79500US1205702","Tampa City (South) PUMA, FL",2017,"2017",25266.991810737032,15269.587547371093,8,"tampa-city-south-puma-fl","Social workers","211020","social-workers"
"79500US1205705","Tampa City (North) PUMA, FL",2017,"2017",34970.92934782609,37738.690186192,11,"tampa-city-north-puma-fl","Social workers","211020","social-workers"
"79500US1207102","Cape Coral City PUMA, FL",2017,"2017",44995.54215456674,27647.35992485921,7,"cape-coral-city-puma-fl","Social workers","211020","social-workers"
"79500US1207103","Lehigh Acres & North Fort Myers PUMA, FL",2017,"2017",25149.386694386696,16245.1325109183,5,"lehigh-acres-north-fort-myers-puma-fl","Social workers","211020","social-workers"
"79500US1207300","Leon County (Outer) PUMA, FL",2017,"2017",37835.89548022599,13885.945329988921,9,"leon-county-outer-puma-fl","Social workers","211020","social-workers"
"79500US1207301","Tallahassee City (Central) PUMA, FL",2017,"2017",33974.17898832685,30021.522706183612,5,"tallahassee-city-central-puma-fl","Social workers","211020","social-workers"
"79500US1208101","Manatee County (North) PUMA, FL",2017,"2017",22242.844262295082,15201.200527523133,5,"manatee-county-north-puma-fl","Social workers","211020","social-workers"
"79500US1208500","Martin County PUMA, FL",2017,"2017",56506.61016949153,78084.03785425313,5,"martin-county-puma-fl","Social workers","211020","social-workers"
"79500US1208611","Miami City (North) PUMA, FL",2017,"2017",31734.32443257677,11751.340178273476,5,"miami-city-north-puma-fl","Social workers","211020","social-workers"
"79500US1209508","Orlando City (Univ. of Central Florida) & Union Park PUMA, FL",2017,"2017",37027.63188976378,22313.88488265549,6,"orlando-city-univ-of-central-florida-union-park-puma-fl","Social workers","211020","social-workers"
"79500US1209701","Osceola County (West) PUMA, FL",2017,"2017",51841.973333333335,16239.175112232635,5,"osceola-county-west-puma-fl","Social workers","211020","social-workers"
"79500US1209905","Lake Worth City, Lantana Town & Atlantis City PUMA, FL",2017,"2017",42795.38439716312,21238.659344139123,8,"lake-worth-city-lantana-town-atlantis-city-puma-fl","Social workers","211020","social-workers"
"79500US1209906","Greater Boynton Beach City (North) PUMA, FL",2017,"2017",49722.64670658683,20212.916685759665,7,"greater-boynton-beach-city-north-puma-fl","Social workers","211020","social-workers"
"79500US1210101","Pasco County (East Central) PUMA, FL",2017,"2017",30810.26179245283,14049.069029754148,6,"pasco-county-east-central-puma-fl","Social workers","211020","social-workers"
"79500US1210102","Pasco County (West Central) PUMA, FL",2017,"2017",48790.33486238532,18695.5081345846,5,"pasco-county-west-central-puma-fl","Social workers","211020","social-workers"
"79500US1210304","Greater Largo City PUMA, FL",2017,"2017",25104.84632034632,15076.952693103784,6,"greater-largo-city-puma-fl","Social workers","211020","social-workers"
"79500US1210307","St. Petersburg City (East) PUMA, FL",2017,"2017",16569.25421133231,15242.626715982695,8,"st-petersburg-city-east-puma-fl","Social workers","211020","social-workers"
"79500US1210501","Polk County (Northwest) PUMA, FL",2017,"2017",34269.41916167665,29336.831612449725,8,"polk-county-northwest-puma-fl","Social workers","211020","social-workers"
"79500US1211501","Sarasota County (North) PUMA, FL",2017,"2017",32877.45054945055,13732.671717741692,6,"sarasota-county-north-puma-fl","Social workers","211020","social-workers"
"79500US1212703","Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA, FL",2017,"2017",37112.92197125257,21234.0554164476,7,"port-orange-edgewater-new-smyrna-beach-east-oak-hill-cities-puma-fl","Social workers","211020","social-workers"
"79500US1300401","Chatham County (West Central)Savannah City PUMA, GA",2017,"2017",34891.502803738316,18075.519391847323,6,"chatham-county-west-centralsavannah-city-puma-ga","Social workers","211020","social-workers"
"79500US1300700","Southern Georgia Regional Commission (West) PUMA, GA",2017,"2017",26179.19623655914,21605.376595865964,6,"southern-georgia-regional-commission-west-puma-ga","Social workers","211020","social-workers"
"79500US1301005","Fulton County (Northwest)Roswell City PUMA, GA",2017,"2017",27604.32045088567,22358.218219459344,5,"fulton-county-northwestroswell-city-puma-ga","Social workers","211020","social-workers"
"79500US1301008","DeKalb County (South) PUMA, GA",2017,"2017",18309.027826086956,20091.3786472109,6,"dekalb-county-south-puma-ga","Social workers","211020","social-workers"
"79500US1301100","Southwest Georgia Regional Commission (West & Central) PUMA, GA",2017,"2017",32446.720067453625,9348.535036809677,5,"southwest-georgia-regional-commission-west-central-puma-ga","Social workers","211020","social-workers"
"79500US1301400","Bibb CountyMacon City PUMA, GA",2017,"2017",30820.51896551724,12308.035784090167,6,"bibb-countymacon-city-puma-ga","Social workers","211020","social-workers"
"79500US1301600","Middle Georgia Regional Commission (North & Outside Bibb County) PUMA, GA",2017,"2017",23425.00518134715,18767.523668932143,6,"middle-georgia-regional-commission-north-outside-bibb-county-puma-ga","Social workers","211020","social-workers"
"79500US1301700","Muscogee & Chattahoochee Counties PUMA, GA",2017,"2017",34675.19693396227,7314.555273691787,5,"muscogee-chattahoochee-counties-puma-ga","Social workers","211020","social-workers"
"79500US1301800","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA, GA",2017,"2017",32997.25581395349,26629.74041250123,7,"river-valley-regional-commission-outside-muscogee-chattahoochee-counties-puma-ga","Social workers","211020","social-workers"
"79500US1302001","DeKalb County (East Central)Redan PUMA, GA",2017,"2017",47440.970009372075,15140.288026582806,6,"dekalb-county-east-centralredan-puma-ga","Social workers","211020","social-workers"
"79500US1302003","DeKalb County (Northeast)Tucker PUMA, GA",2017,"2017",37082.420814479636,16946.85197364697,8,"dekalb-county-northeasttucker-puma-ga","Social workers","211020","social-workers"
"79500US1302500","Floyd, Polk & Haralson Counties PUMA, GA",2017,"2017",23443.61842105263,18318.50509463221,6,"floyd-polk-haralson-counties-puma-ga","Social workers","211020","social-workers"
"79500US1302800","Northwest Georgia Regional Commission (Northeast) PUMA, GA",2017,"2017",24927.272450532724,14886.874291280876,6,"northwest-georgia-regional-commission-northeast-puma-ga","Social workers","211020","social-workers"
"79500US1303003","Cobb County (Southwest)Powder Springs City PUMA, GA",2017,"2017",32580.93975018369,15219.799292428315,9,"cobb-county-southwestpowder-springs-city-puma-ga","Social workers","211020","social-workers"
"79500US1303300","Forsyth County PUMA, GA",2017,"2017",25222.76056338028,34537.0740265558,5,"forsyth-county-puma-ga","Social workers","211020","social-workers"
"79500US1303400","Hall County PUMA, GA",2017,"2017",33842.86029411765,16455.673002946787,5,"hall-county-puma-ga","Social workers","211020","social-workers"
"79500US1303600","Clarke CountyAthens City PUMA, GA",2017,"2017",32690.3378746594,22605.710583577158,5,"clarke-countyathens-city-puma-ga","Social workers","211020","social-workers"
"79500US1304003","Gwinnett County (Central)Lawrenceville City PUMA, GA",2017,"2017",28166.018018018018,20867.252306011695,5,"gwinnett-county-centrallawrenceville-city-puma-ga","Social workers","211020","social-workers"
"79500US1304005","Gwinnett County (South)Snellville City PUMA, GA",2017,"2017",37199.42175066313,13529.777985905315,5,"gwinnett-county-southsnellville-city-puma-ga","Social workers","211020","social-workers"
"79500US1304006","Gwinnett County (Southwest)Lilburn City PUMA, GA",2017,"2017",46070.62389380531,40091.74458251182,5,"gwinnett-county-southwestlilburn-city-puma-ga","Social workers","211020","social-workers"
"79500US1304200","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA, GA",2017,"2017",25526.040293040292,12409.68126891922,6,"central-savannah-river-area-regional-commission-west-outside-richmond-columbia-puma-ga","Social workers","211020","social-workers"
"79500US1304300","Newton & Rockdale Counties PUMA, GA",2017,"2017",53779.13364595545,11114.85499006901,7,"newton-rockdale-counties-puma-ga","Social workers","211020","social-workers"
"79500US1305002","Clayton County (North)Forest Park City PUMA, GA",2017,"2017",22535.57593457944,13469.991991477054,5,"clayton-county-northforest-park-city-puma-ga","Social workers","211020","social-workers"
"79500US1500100","Maui, Kalawao & Kauai Counties PUMA, HI",2017,"2017",48240.57682458387,9623.68491173146,14,"maui-kalawao-kauai-counties-puma-hi","Social workers","211020","social-workers"
"79500US1500307","Central Oahu PUMA, HI",2017,"2017",62983.86934673367,20689.646966224413,6,"central-oahu-puma-hi","Social workers","211020","social-workers"
"79500US1600400","Eagle City PUMA, ID",2017,"2017",22300.281859070466,12598.362817833939,5,"eagle-city-puma-id","Social workers","211020","social-workers"
"79500US1700501","Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA, IL",2017,"2017",32757.08520179372,14784.41908016349,6,"montgomery-bond-clinton-fayette-effingham-counties-puma-il","Social workers","211020","social-workers"
"79500US1700600","Douglas, Edgar, Coles & Cumberland Counties PUMA, IL",2017,"2017",38220.90572390572,18104.31980766477,5,"douglas-edgar-coles-cumberland-counties-puma-il","Social workers","211020","social-workers"
"79500US1700900","Jackson, Williamson, Franklin & Perry Counties PUMA, IL",2017,"2017",39170.27046783626,11274.210876736919,15,"jackson-williamson-franklin-perry-counties-puma-il","Social workers","211020","social-workers"
"79500US1701001","Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA, IL",2017,"2017",54712.697916666664,46272.26875626132,7,"monroe-randolph-washington-jefferson-marion-counties-puma-il","Social workers","211020","social-workers"
"79500US1701300","Springfield City PUMA, IL",2017,"2017",60101.65492957747,26811.473660425545,6,"springfield-city-puma-il","Social workers","211020","social-workers"
"79500US1701500","Decatur City PUMA, IL",2017,"2017",51540.01336302896,16797.105851674423,6,"decatur-city-puma-il","Social workers","211020","social-workers"
"79500US1701602","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA, IL",2017,"2017",24532.948955916472,21897.030647347427,5,"menard-logan-de-witt-piatt-moultrie-shelby-christian-counties-puma-il","Social workers","211020","social-workers"
"79500US1702000","McLean County PUMA, IL",2017,"2017",30039.185935637663,19465.00649985752,9,"mclean-county-puma-il","Social workers","211020","social-workers"
"79500US1702100","Champaign & Urbana Cities PUMA, IL",2017,"2017",28061.753731343284,28001.58436271117,5,"champaign-urbana-cities-puma-il","Social workers","211020","social-workers"
"79500US1702501","Knox, Stark, Bureau, Marshall & Woodford Counties PUMA, IL",2017,"2017",33655.33062330623,29982.35107459365,9,"knox-stark-bureau-marshall-woodford-counties-puma-il","Social workers","211020","social-workers"
"79500US1702700","Stephenson & Ogle Counties PUMA, IL",2017,"2017",26725.724705882352,18766.698350469673,5,"stephenson-ogle-counties-puma-il","Social workers","211020","social-workers"
"79500US1702801","Rockford City PUMA, IL",2017,"2017",44004.68460710441,16275.085351417623,10,"rockford-city-puma-il","Social workers","211020","social-workers"
"79500US1703009","Kane County (West) PUMA, IL",2017,"2017",38925.4865470852,12073.466302066394,5,"kane-county-west-puma-il","Social workers","211020","social-workers"
"79500US1703202","Milton Township PUMA, IL",2017,"2017",45568.70194647202,19065.085046854565,9,"milton-township-puma-il","Social workers","211020","social-workers"
"79500US1703208","Bloomingdale (South), Wayne & Winfield (North) Townships PUMA, IL",2017,"2017",39017.52231404959,38597.77851135805,7,"bloomingdale-south-wayne-winfield-north-townships-puma-il","Social workers","211020","social-workers"
